,Country,LOCATION,ISO CODE 2 letter,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,interest_rate_pa_%,Flag Codes
899,Poland,POL,PL,LTINT,TOT,PC_PA,A,2014,3.516211,
900,Poland,POL,PL,LTINT,TOT,PC_PA,A,2015,2.700557,
901,Poland,POL,PL,LTINT,TOT,PC_PA,A,2016,3.035689,
902,Poland,POL,PL,LTINT,TOT,PC_PA,A,2017,3.42,
903,Poland,POL,PL,LTINT,TOT,PC_PA,A,2018,3.1983330000000003,
904,Poland,POL,PL,LTINT,TOT,PC_PA,A,2019,2.3475,
905,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1994,10.47833,
906,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1995,11.465,
907,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1996,8.559167,
908,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1997,6.358333,
909,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1998,4.8775,
910,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,1999,4.7775,
911,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2000,5.595,
912,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2001,5.158333,
913,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2002,5.006667,
914,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2003,4.180083,
915,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2004,4.143917,
916,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2005,3.4379169999999997,
917,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2006,3.9146669999999997,
918,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2007,4.4241410000000005,
919,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2008,4.519855000000001,
920,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2009,4.2101489999999995,
921,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2010,5.396408,
922,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2011,10.23912,
923,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2012,10.54652,
924,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2013,6.293129,
925,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2014,3.75395,
926,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2015,2.423333,
927,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2016,3.171667,
928,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2017,3.0525,
929,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2018,1.8391669999999998,
930,Portugal,PRT,PT,LTINT,TOT,PC_PA,A,2019,0.7575,
931,Russia,RUS,RU,LTINT,TOT,PC_PA,A,1999,87.37583000000001,
932,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2000,35.16333,
933,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2001,19.383329999999997,
934,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2002,15.82417,
935,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2003,9.115,
936,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2004,8.289166,
937,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2005,8.1075,
938,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2006,6.976666000000001,
939,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2007,6.7175,
940,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2008,7.523333999999999,
941,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2009,9.874166,
942,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2010,7.831666,
943,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2011,8.060833,
944,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2012,8.154166,
945,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2013,7.330833,
946,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2014,8.464167,
947,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2015,10.88667,
948,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2016,10.43833,
949,Russia,RUS,RU,LTINT,TOT,PC_PA,A,2017,8.9925,
950,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2001,8.0425,
951,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2002,6.935,
952,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2003,4.985833,
953,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2004,5.025833,
954,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2005,3.521667,
955,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2006,4.411667,
956,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2007,4.490833,
957,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2008,4.723333,
958,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2009,4.706666,
959,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2010,3.871667,
960,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2011,4.415,
961,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2012,4.5525,
962,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2013,3.1875,
963,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2014,2.0708330000000004,
964,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2015,0.885,
965,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2016,0.5433334,
966,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2017,0.9166667,
967,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2018,0.8858333,
968,Slovakia,SVK,SK,LTINT,TOT,PC_PA,A,2019,0.2475,
969,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2003,6.401667,
970,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2004,4.684166,
971,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2005,3.806667,
972,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2006,3.853333,
973,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2007,4.529167,
974,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2008,4.606667,
975,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2009,4.375,
976,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2010,3.8325,
977,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2011,4.970833,
978,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2012,5.808333,
979,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2013,5.811666000000001,
980,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2014,3.27,
981,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2015,1.706667,
982,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2016,1.149167,
983,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2017,0.96,
984,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2018,0.9308333000000001,
985,Slovenia,SVN,SI,LTINT,TOT,PC_PA,A,2019,0.275,
986,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1957,4.75,
987,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1958,5.1458330000000005,
988,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1959,5.25,
989,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1960,5.293334,
990,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1961,5.773333999999999,
991,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1962,5.386667,
992,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1963,4.75,
993,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1964,4.7708330000000005,
994,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1965,5.6041669999999995,
995,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1966,6.25,
996,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1967,6.5,
997,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1968,6.5,
998,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1969,6.5,
999,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1970,7.1458330000000005,
1000,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1971,8.375,
1001,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1972,8.353333000000001,
1002,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1973,7.8325,
1003,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1974,8.958333,
1004,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1975,9.708333,
1005,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1976,10.43667,
1006,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1977,11.00833,
1007,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1978,10.39583,
1008,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1979,9.26,
1009,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1980,10.08583,
1010,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1981,12.9875,
1011,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1982,13.508329999999999,
1012,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1983,12.665,
1013,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1984,15.22667,
1014,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1985,16.79167,
1015,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1986,16.36583,
1016,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1987,15.29667,
1017,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1988,16.37167,
1018,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1989,16.90083,
1019,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1990,16.15083,
1020,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1991,16.344170000000002,
1021,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1992,15.44,
1022,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1993,13.9675,
1023,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1994,14.83167,
1024,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1995,16.10667,
1025,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1996,15.483329999999999,
1026,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1997,14.6975,
1027,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1998,15.1225,
1028,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,1999,14.901670000000001,
1029,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2000,13.78667,
1030,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2001,11.40667,
1031,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2002,11.50083,
1032,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2003,9.615833,
1033,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2004,9.526667,
1034,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2005,8.066667,
1035,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2006,7.9375,
1036,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2007,7.985,
1037,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2008,9.1,
1038,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2009,8.703333,
1039,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2010,8.615,
1040,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2011,8.52,
1041,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2012,7.9,
1042,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2013,7.7225,
1043,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2014,8.25,
1044,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2015,8.165833000000001,
1045,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2016,9.020833,
1046,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2017,9.0525,
1047,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2018,9.131667,
1048,South Africa,ZAF,ZA,LTINT,TOT,PC_PA,A,2019,9.0725,
1049,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2001,6.855,
1050,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2002,6.586666999999999,
1051,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2003,5.048333,
1052,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2004,4.728333,
1053,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2005,4.95,
1054,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2006,5.151667,
1055,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2007,5.350833000000001,
1056,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2008,5.568333,
1057,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2009,5.165833,
1058,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2010,4.773333999999999,
1059,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2011,4.2025,
1060,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2012,3.4475,
1061,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2013,3.278083,
1062,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2014,3.1863330000000003,
1063,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2015,2.30575,
1064,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2016,1.7474169999999998,
1065,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2017,2.2825830000000003,
1066,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2018,2.50275,
1067,South Korea,KOR,KR,LTINT,TOT,PC_PA,A,2019,1.70225,
1068,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1980,15.96083,
1069,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1981,15.811670000000001,
1070,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1982,15.9875,
1071,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1983,16.90917,
1072,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1984,16.5225,
1073,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1985,13.3675,
1074,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1986,11.35417,
1075,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1987,12.81333,
1076,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1988,11.74417,
1077,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1989,13.600579999999999,
1078,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1990,14.6775,
1079,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1991,12.36055,
1080,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1992,11.69519,
1081,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1993,10.21079,
1082,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1994,9.997791000000001,
1083,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1995,11.27094,
1084,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1996,8.736462,
1085,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1997,6.401535,
1086,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1998,4.8329260000000005,
1087,Spain,ESP,ES,LTINT,TOT,PC_PA,A,1999,4.727312,
1088,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2000,5.525866000000001,
1089,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2001,5.115284,
1090,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2002,4.957641000000001,
1091,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2003,4.123044,
1092,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2004,4.104143,
1093,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2005,3.3863489999999996,
1094,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2006,3.78431,
1095,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2007,4.306627,
1096,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2008,4.363732,
1097,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2009,3.974298,
1098,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2010,4.250001,
1099,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2011,5.436894000000001,
1100,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2012,5.8465370000000005,
1101,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2013,4.561962,
1102,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2014,2.7218310000000003,
1103,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2015,1.7350869999999998,
1104,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2016,1.393302,
1105,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2017,1.557866,
1106,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2018,1.419352,
1107,Spain,ESP,ES,LTINT,TOT,PC_PA,A,2019,0.6610183000000001,
1108,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1987,11.68,
1109,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1988,11.35167,
1110,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1989,11.18,
1111,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1990,13.159170000000001,
1112,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1991,10.69083,
1113,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1992,10.01667,
1114,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1993,8.539166,B
1115,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1994,9.495,B
1116,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1995,10.24417,
1117,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1996,8.026667,
1118,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1997,6.614167,
1119,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1998,4.989167,
1120,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,1999,4.98,
1121,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2000,5.3675,
1122,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2001,5.1075,
1123,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2002,5.303333,
1124,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2003,4.638333,
1125,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2004,4.425,
1126,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2005,3.3825,
1127,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2006,3.704167,
1128,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2007,4.1675,
1129,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2008,3.8875,
1130,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2009,3.25,
1131,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2010,2.893333,
1132,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2011,2.605,
1133,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2012,1.5925,
1134,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2013,2.120833,
1135,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2014,1.72,
1136,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2015,0.7191666999999999,
1137,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2016,0.5191666,
1138,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2017,0.655,
1139,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2018,0.6516666,
1140,Sweden,SWE,SE,LTINT,TOT,PC_PA,A,2019,0.04666667,
1141,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1955,2.9825,
1142,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1956,3.125,
1143,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1957,3.6675,
1144,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1958,3.1533330000000004,
1145,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1959,3.076667,
1146,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1960,3.0925,
1147,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1961,2.955833,
1148,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1962,3.124167,
1149,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1963,3.246667,
1150,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1964,3.9708330000000003,
1151,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1965,3.9458330000000004,
1152,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1966,4.164166000000001,
1153,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1967,4.603333,
1154,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1968,4.3725,
1155,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1969,4.9,
1156,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1970,5.715833,
1157,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1971,5.265833,
1158,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1972,4.963333,
1159,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1973,5.594167,
1160,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1974,7.129167,
1161,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1975,6.435833000000001,
1162,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1976,4.9825,
1163,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1977,4.045,
1164,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1978,3.326667,
1165,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1979,3.4525,
1166,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1980,4.7625,
1167,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1981,5.57,
1168,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1982,4.598333,
1169,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1983,4.174167,
1170,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1984,4.552917,
1171,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1985,4.700083,
1172,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1986,4.2299169999999995,
1173,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1987,4.03275,
1174,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1988,4.01975,
1175,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1989,5.197333,
1176,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1990,6.4494169999999995,
1177,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1991,6.239657,
1178,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1992,6.398413,
1179,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1993,4.5523690000000006,
1180,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1994,4.958611,
1181,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1995,4.521454,
1182,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1996,3.998025,
1183,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1997,3.3564410000000002,B
1184,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1998,3.0445830000000003,
1185,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,1999,3.039333,
1186,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2000,3.9250830000000003,
1187,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2001,3.38175,
1188,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2002,3.198917,
1189,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2003,2.65875,
1190,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2004,2.740167,
1191,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2005,2.0955,
1192,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2006,2.517083,
1193,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2007,2.92675,
1194,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2008,2.896833,
1195,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2009,2.202667,
1196,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2010,1.631667,
1197,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2011,1.471667,
1198,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2012,0.6466666,
1199,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2013,0.9491666999999999,
1200,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2014,0.6925,
1201,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2015,-0.06916667,
1202,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2016,-0.36200000000000004,
1203,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2017,-0.07208333,
1204,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2018,0.03316667,
1205,Switzerland,CHE,CH,LTINT,TOT,PC_PA,A,2019,-0.489,
1206,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1960,5.855834,
1207,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1961,6.264167,
1208,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1962,5.764167,
1209,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1963,5.165833,
1210,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1964,5.7025,
1211,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1965,6.551667,
1212,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1966,6.866667,
1213,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1967,6.7,
1214,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1968,7.509167,
1215,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1969,8.83,
1216,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1970,8.634167,
1217,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1971,7.868333,
1218,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1972,8.375,
1219,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1973,10.55833,
1220,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1974,14.20667,
1221,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1975,13.18167,
1222,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1976,13.61,
1223,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1977,12.0275,
1224,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1978,12.065,
1225,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1979,12.94583,
1226,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1980,13.913329999999998,
1227,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1981,14.883329999999999,
1228,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1982,13.085,
1229,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1983,11.26833,
1230,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1984,11.1275,
